Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15	
Michael Mapson	Bant Nadu Midrange Combo	Patrick Green	1-2	UrPalAndrew	0-2	shaun kocher	0-2	Michael Fajardo Evangelista	2-0	GLM	2-1	Harlan Broughton	1-2																		
Jacob Edwards	W-U-B-G Omni-Tell	hoke31	2-1	Hans Jacob Goddik	0-2	Ian Washburne	1-2	mrsherri	1-2	Edward Whiteside	2-1	Kevin Van	0-2																		
Samuel Vaughn	Mono-Red Goblins	Niklas Holtmann	1-2	Josh_8finity	2-0	Willshrum	2-1	Tom Nelson	1-2	Donger	0-2	Dan Kovacic	1-2																		
DayH	W-U-B-G Reanimator	Matthew Kunze	0-2	Casey Geist	2-0	Josh Arnold	1-2	Oblivion462	2-0	Jack Yudt	1-2	Dustin Smith	0-2																		
Evan Johnson	W-U-B-G Reanimator	Jacob Milchman	0-2	Sia	0-2	Samuel Ball	2-0	Corey Mroz	2-1	Colin Lugo	1-2	Casey Geist	0-2																		
Billdozer1547	W-U-B-G Reanimator	Travis D'Agaro	2-1	David Tobias	0-2	Matthew Kunze	0-2	Alex Bastecki	2-1	maritlage2	1-2	Alan Donoho	0-2																		
Michael Ewanyk	Colorless Mystic Forge Combo	Dave Crowley	2-1	Julian John	0-2	Alex Yatsenko	1-2	IEqualsDead	2-1	Dominic Monfre	0-2																				
Jamie Davis	Mono-Red Eldrazi	Dan Staub	0-2	dwpoker	2-1	galvinp	2-1	Christopher Borgerding	1-2	JulesP	0-2	Michael Conlin	1-2	Peter Schmidt	0-2																
jamesheischman	Golgari	Kevin Jones	2-0	Fastphotons	0-2	George Jabbour	2-1	Kyle Dillon	0-2	Scott Miller	0-2	jasonmitro	0-2																		
RyaS26	Mono-Red Eldrazi	Kyle Montgomery	2-1	Alex Bastecki	2-1	Ford Jordan	0-2	Jeremy Rowe	1-2																						
Noah landaira	W-U-B-G Elves	Eli Billings	1-2	Ryan DeMarco	2-0	ghostx02	2-0	John Nacco	0-2	Chad Phillip Hewitt	0-2																				
Gregorio Soriente	U-B-R-G The EPIC Storm	Edward Dorman	2-0	Ross Berkowitz	0-2	SamE5	0-2	Chrissalvatore121	0-2	Marco Ordoñez	2-0	George Jabbour	1-2																		
asapsalt	W-U-B-G Cephalid Breakfast	Ronald Norton	1-2	Wyatt Gibson	1-2	Brandk	2-0	Skyler Preedy	0-2	RedTheReckless	2-1	Adam Grosse	1-2																		
Vale Trujillo	Sultai Doomsday	Michael Barnes	2-1	Samantha Murphy	0-2	Benjamin Dunk Kostecki	0-2	Adam Bruce	2-1	Camron Jolley	1-2	ghostx02	1-2																		
codibus	W-U-B-G Reanimator	Ben Hunt	2-0	Steven Porter	0-2	Christopher Borgerding	0-2	Billy S	2-0	Stephen Lewis	0-2																				
pbmtg	Izzet Delver	Spesnor	0-2	Kyle Lisica	0-1	OliverSovol	2-0	willdotcom	1-2	Chris Switalski	1-2	Derek Gallacher	2-0	ConnorFlickner	0-2																
jayfranklin	Mono-White Mystic Forge Combo	Yossi	2-1	Edward Arce	0-2	George Magee	1-2	Travis Hobrla	1-2	David Cleveland	2-1	mikehank	0-2																		
John Dickerson	Mono-Green Elves	Kyle Lisica	2-0	llmcfadde	1-2	Casey Fuste	1-2	rxthexletter	0-2	JamieH	2-1	kenton najdzien	1-2																		
BradyWatkins	Mono-Red	Devin Reilly	1-2	Patrick Greenfield	1-2	Derek Gallacher	2-0	Daniel Kelton	0-2	Jason Schmidle	2-0	ddrogowski	0-2																		
Craig Roblyer	Orzhov Death and Taxes (Yorion)	Tom Basketball	0-2	Brandon Ngo	2-0	hopefulcd	0-2	bdaza	2-0	M0nkeiz25	0-2	Lunch Boxx	0-2																		
jscamihorn	Rakdos Painter	RedTheReckless	2-0	Sean Kelloff	0-1	Donny Yeh	0-2	Chris Schiber	2-0	hrwk	1-2	Clevek	1-2																		
Grant Yoon	Mono-Red	Aced5	1-2	ClaT	2-0	Pedro Perrini	1-2	Scott Metzger	1-2	Will Murray	2-0	TonyPajamas	0-2																		
JVKasenchak	Dimir Tempo	EriY1	0-2	CavernOnHuman	0-2	Ethan Duffy	2-0	Corbin Davis	2-0	Josh Brown	0-2																				
Josh Biladeau	Mono-Red Oops! All Spells	Junkie216	0-2	Zach Wilson	1-2	Adam Greene	2-1	Michael Conlin	2-0	Jeff Jao	1-2	THEOGRE	0-2																		
David Srygley	W-U-B-G	Jaeden Woltjer	1-2	THEOGRE	1-2	Ryan DeMarco	1-2	dmetcalfe91	2-0	Alex Bastecki	2-0	Jacob Gross	1-2																		
Zach Kelly	Orzhov (Yorion)	Robert Wilson	0-2	Shaun Sunkara	0-2	Santiago Villanueva	2-0	M0nkeiz25	0-2	AleS61	2-1	Chris Switalski	1-2																		
Grant Cullen	Dimir	Will Hargett	0-1	Zupponn	2-0	TayR9	2-1	Bkud51	1-2	Matthew Strand	1-2	SamKmiec	1-2																		
Jeremy Woods	W-U-B-R-G Sneak and Show	peterkirk1	0-2	Benjamin Dunk Kostecki	1-2	Michael Barnes	2-0	Marcusgough	2-1	Angelo Corsi	0-2	Andrew Yu	0-2																		
Christopher LaTourette	W-U-B-R	Anthony Brown	2-0	Jeremy Rowe	1-2	Adam Barnett	0-2	Dominic Monfre	1-2	ForceofPhil	0-2	Andrew Egan	2-0	LongSammy	0-2	Eric Louison	0-2	Lauren Kelly	0-2												
Fraleyd1	Izzet Cradle Control	sparisien89	1-2	James Lugo	1-2	Keith Atkinson	2-1	Austin Peoples	2-1	Very_Disappointed	1-2	Mason Hoose	0-2																		
Jonathan Johnson	Bant Nadu Midrange Combo	Clevek	2-1	Chris Hubka	2-1	AlexanderGrosshans	0-2	Michael Swailes	0-2	Willjc	0-2																				
MTGXiphos	Mono-Blue Affinity	Adam Greene	2-1	Jackson Roark	0-2	Robert Wilson	2-0	Austin Wolf	1-2	Jake Rutkowski	0-2	Michael Kochis	1-2	DankR1tual	1-2																
Andrew McMenemy	W-U-B-G Reanimator	Wesley Nguyen	0-2	Adam Grosse	2-1	Mason Hoose	0-2	Omar Nasr	2-1	Isaac Sherman	1-2																				
Dominick Paolercio	W-U-B-G Reanimator	Brandoncollins1	0-2	AParkerK	2-1	nickrainey	1-2	Francesco Consonni	2-1	Carey Banyas	0-2	Patrick Demm	0-2																		
Jonathan Chu	W-U-B-G Reanimator	Benjamin Oakland	2-1	Alex Koblish	0-2	Lorkac	0-2	Keith Wilder Newyear	2-0	DarthSyhr	0-2																				
Harrison Masta	W-U-B-G Cephalid Breakfast	Yackobo1421	1-2	IllS	1-2	shortfatfriend	0-2	Frankie Woofter	2-1	OverSeasons	2-0	Chris Schiber	1-2																		
Ryan Ascott	Mono-Blue Tempo	Michael Kniffen	0-2	Amaru	0-2	Jeffrey Hickle	2-0	SLEEKYx16	0-2	Corey Williams	2-0	shvian	0-2																		
PaulG	W-U-B-G Reanimator	Cspace1	2-1	jasonmitro	1-2	Will Greider	0-2	DrewbieMaxim	2-1	John shea	1-2																				
Garrett Sargent	W-U-B-G Cephalid Breakfast	Sam Castrucci	1-2	Parth Brahmbhatt	1-2	Jwilc	2-1	Louis deVirgilio	2-1	LandisA	0-2																				
Jeff Dellinger	Grixis Beseech Storm	Jack Kitchen	0-2	Jeffrey Kramer	1-2	LandisA	1-2	Adam Greene	2-1	Omar Nasr	0-2	Eric Louison	0-2	Braichu	2-1	Ryan McKiernan	0-2														
Reed Brace	U-B-R-G Oops! All Spells	PonderingEmperor	1-2	Ryan Eakins	0-2	Drew Brost	2-0	David Cleveland	2-1	Sean Stone-Ashe	0-2	goitment	1-2																		
Tristan Amini	W-U-B-G Reanimator	Daniel FitzGibbons	1-2	Adam Orwig	2-1	godseerker	0-2	Eric Louison	2-1	Hudson Watkins	0-2	Ggeneras	1-2																		
Andrew Beldin	Mardu	WadB	1-2	Kenneth Frye	2-0	Michael Swailes	1-2	Ryan DeMarco	2-1	gjumes	1-2	Seamus Malley	0-2																		
DrewbieMaxim	Mono-White Mystic Forge Combo	Adam Vincik	0-2	Luke Tooker	2-1	Bill Li	0-2	PaulG	1-2	stefanHoldsPriority	2-1	Mayflower159	1-2																		
Nandan Chebrolu	Mardu	Bill Li	1-2	Hunter Schreifels	2-1	JeffChiu96	0-2	Matthew Mowry	2-0	Olivier Hamel	0-2	Matthew Radford	0-2																		
John Casale	Izzet Delver	loitment	2-0	Justin 'IamActuallyLvL1' Gennari	0-2	Kris Rhinehart	1-2	James Lugo	1-2	Daeyel	1-2	AParkerK	2-0	DiegoWildenstein	0-2	Will Murray	0-2														
Michael Mcardle	W-U-B-R-G Sneak and Show	Daniel Zlatkin	0-2	Dale Allen	2-1	Dylan Carr	1-2	Zach_Laska	1-2	bdaza	2-0	chalmersac	0-2	Tony Murata	0-2																
Michael Colonel	Azorius Stiflenought	Paul Raynes	1-2	Henry Jaensch	0-2	Ian Files	0-2	Keith Atkinson	0-2	Braichu	1-2	Aaron Kronick	2-0	AParkerK	2-0																
Will Wu	Mono-Green Lands	Aaron Mindt	2-1	Anderson  LeClair	1-2	Dominic Vernazza	0-2	Zachary Maddox	2-0	Dale Hall	1-2	MNeu	1-2																		
cid9090	Colorless Mystic Forge Combo	Peter Gustafson	0-2	Justin Vandiver	2-1	Kenny Royer	0-2	TayR9	0-2	Tyler Sykes	2-1	David Situ	1-2																		
Peter Henderson	Colorless Affinity	Bill Comminos	1-2	Tyrell Kizer	0-2	AParkerK	0-2	Samuel Ball	1-2	David Adelman	2-0	Tim Currence	2-1																		
milez3486	Grixis	MNeu	0-2	hoke31	2-0	Connor McElhinny	1-2	mikehank	2-1	Kevin Allen	1-2	Sia	1-2																		
AndrewWa	W-U-B-G Cephalid Breakfast	Colton Sandford	1-2	Daeyel	2-0	Kinan Abouzelam	1-2	Sonny Le	2-1	mike_long	1-2	Ryan Mitchell	0-2	Nick Garbers	0-2																
MATTHEW DICKERSON	Rakdos Painter	Jared McCall	1-2	george efelis	0-2	Will Murray	0-2	Jake Ivey	2-1	NikMcGuiggan	2-0	Dakota Madden-Fong	0-2	Daeyel	0-2																
Joe Duyos	Mono-White Mystic Forge Combo	Stu Somers	0-2	WBASnowman	0-2	Jason Schmidle	0-2	Colron Chambers	2-0	AshleyLovesPJs	2-0	Corbin Davis	0-2																		
Sean Meath	Sultai Doomsday	Jayson  Chandler	1-2	Colron Chambers	2-1	codyphillips1991	1-2	jtakron22	0-2	Nicholas Layton	2-1	highseraph88	0-2																		
Jayson  Chandler	Izzet Affinity	Sean Meath	2-1	Tim Willinger	1-2	remi bouchard	1-2	Willshrum	2-1	Oren Shoemaker	0-2	Francesco Consonni	1-2																		
Kinan Abouzelam	W-U-B-G	VolleyyelloV	2-1	Mayflower159	0-2	AndrewWa	2-1	Ryan Eakins	0-2	KURT SHULTS	0-2																				
Yosef Harari	W-U-B-G Cephalid Breakfast	Alex Bastecki	1-2	Stephen Dupal	1-2	Dave Ketterer	2-0	Peter Schmidt	1-2	Suffers	2-0	Dale Allen	0-2																		
Brandk	W-U-B-G	Mike Jones	1-2	Chase Hoppe	0-2	asapsalt	0-2	David Majewski	2-1	Jackson Beeler	2-1	Nathan Bingham	0-2	Spesnor	0-2																
Adam Orwig	W-U-B-G Reanimator	Michael Grafton	0-2	Tristan Amini	1-2	Evan Muller	2-1	Robert Arrington	0-2	lelandbliss	2-0	Marcus Davanzati	0-2																		
Yossi	W-U-B-R-G Sneak and Show	jayfranklin	1-2	Tyler Nehlig	1-2	JamieH	2-0	Louis Salerno	0-2	Francesco Consonni	1-2	Alex  Baker (Bigalbertbake)	0-2	stefanHoldsPriority	2-0	AshleyLovesPJs	1-2	AParkerK	0-2												
Joe Leone	W-U-B-G	toughgoose	1-2	malarblackops	0-2	hoke31	2-0	Alan Donoho	1-2	Lauren Kelly	2-0	TimWilder	0-2																		
Kevin Jones	Mono-Green Lands	jamesheischman	0-2	Willshrum	1-2	Colin Logan	1-2	JPDERY	2-1	Michael LeVine	0-2	James Robertson	2-0	RedTheReckless	1-2	Eric Copenhaver	1-2	Derek Gallacher	0-2												
Adam Bruce	Rakdos Goblins	gbabcock13	0-2	Caleb Mahala	1-2	GLM	2-1	Vale Trujillo	1-2	Parth Brahmbhatt	2-0	Scott Metzger	0-2																		
Tim Wynne	U-B-R-G The EPIC Storm	MassCrouton	0-2	Mason Bellamy	1-2	Kevin Van	0-2	Brandon Ngo	2-0	joseph melville	2-1	Omar Nasr	1-2	Mark Stephens	0-2																
Romario Neto	Colorless Mystic Forge Combo	Steve Rogers	1-2	Corey Williams	1-2	Dom Murgo	2-0	Patrick Demm	0-2	josh court	2-1	phil205	1-2																		
Rocky Harris	W-U-B-G Reanimator	Max Garman	0-2	DrunkHydra	1-2	jonathanK1	1-2	hunterdeno1	0-2	ClaT	2-0	Chris Schmitt	2-0																		
stefanHoldsPriority	Golgari Lands (Jegantha)	WastedTravel	0-2	Alex Barnett	1-2	Aaron Shaffer	2-0	BaldyKong	0-2	DrewbieMaxim	1-2	Colron Chambers	1-2	Yossi	0-2	Cspace1	2-0	Mike Farrell	0-2												
Braichu	Mono-Red	jpbarzola	1-2	Francesco Consonni	0-2	Daeyel	0-2	RedTheReckless	0-2	Michael Colonel	2-1	DiegoWildenstein	1-2	Jeff Dellinger	1-2	AParkerK	1-2		Bye												
Keith Atkinson	Mono-Red Stompy	Dan Ford	0-2	Josh Brown	0-2	Fraleyd1	1-2	Michael Colonel	2-0	Ethan Duffy	1-2	Alex Sargent	2-1	Jtro10	0-2																
Scopi	Grixis Control	Michael Conlin	2-1	jpbarzola	1-1	Sagheer Faiz	1-1	EriY1	1-2	rxthexletter	0-2																				
Daniel Stark	Azorius Control	Gabe Hoppe	0-2	Jim Monolith?	1-1	SavageDan	2-0	Ryan Kelly	0-2																						
jdinnan08	Dimir Ad Nauseam Tendrils	Charles Noyce	1-1	jake pearlmutter	1-2	bm215226	1-2	Matt Milligan	2-0	LeithMeador	0-2	Damian Smith	0-2	William Lerch	0-2																
Andrew Lawrence	Dimir	wcmatson	1-1	Ethan Dunn	0-2	Adam Twardowski	1-2	Brandon Chang	0-2	Drew Brost	2-1																				
Ellie751	Mono-Red	Giovanni Alberty	1-2	Donald Egnew	1-1	George Bosovich	2-0	Jim Monolith?	0-2	kyle Clementino	1-2																				
Melee_123	Azorius Control	tullygarberg	0-2	David Nebrasky	2-0	CoolMatt	0-2	Matthew Ivans	1-1	jpbarzola	0-2																				
erick sherman	Azorius	John shea	0-2	loitment	0-2	goitment	2-0	William Lerch	1-2	Owenter123	1-1																				
Theodore Ciccozzi	W-U-B-G Reanimator	IEqualsDead	2-1	shvian	0-2	Wizard_Dueler	1-1	SiL3nTGoaT	1-2	jake pearlmutter	1-2																				
canj	Mono-Black	Alexandre Masson	0-2	Louis Salerno	0-2	Eric Shutter	1-1	Patrick Weiss	1-2	Matt Milligan	0-2	Jacob Bauer	0-2	Gerkenjv	2-1																
Tyler Nehlig	Grixis Control	Christopher Brill	0-2	Yossi	2-1	Damian Smith	1-1	Logan Hsia	1-2	Baiowulf	1-2																				
Joshua Smith	Selesnya Lands	Tony Murata	1-2	Bill McNeil	0-2	Unemployment	2-1	kyle Clementino	1-1	Patrick Weiss	1-2																				
Owenter123	Izzet Delver	Dakota Madden-Fong	0-2	ConnorFlickner	1-2	Harry Pasku	2-1	Jacob Gross	0-2	erick sherman	1-1	Derek Shank	0-2	Matt Milligan	0-2																
Eric Shutter	Mono-White Mystic Forge Combo	christopher desa	0-2	Michael Kochis	0-2	canj	1-1	RichardWatson	2-0	SpiffyPaige13	0-2	Robert Aquino	0-2																		
RichardWatson	Dimir	Matt Alden	1-1	wcmatson	0-2	SiL3nTGoaT	0-2	Eric Shutter	0-2	Rory Reen	2-1	Ilikefriends	1-2																		
Rory Reen	Dimir Tempo	Gallo0	1-1	SpiffyPaige13	0-2	Jim Monolith?	0-2	Donald Egnew	0-2	RichardWatson	1-2	Drew Brost	2-0																		
Donald Egnew	Mono-White Mystic Forge Combo	Andrew Mathes	0-2	Ellie751	1-1	ahg113	1-2	Rory Reen	2-0	indomitable	1-2																				
Aaron Kronick	W-U-B-G	Jeremy Rowe	1-2	David McCune	1-2	Matthew Radford	0-2	Lauren Kelly	1-2	Colron Chambers	1-2	Michael Colonel	0-2	David Majewski	2-1	Derek Gallacher	1-1	Gerkenjv	0-2												
Jeremy Henry	Dimir Tempo		Bye	Ryan Mitchell	0-2	Yackobo1421	0-2																								
JosK21	Bant	mikehank	2-1	faultedform	0-2	kwschlosser	1-2	Niklas Holtmann	0-2																						
Adam Sensenig	Bant Nadu Midrange Combo	Kyle Dillon	2-0	Jacob Murray	0-2	Scott Bowe	1-2	UBdentist	0-2																						
Chris Pankiewicz	W-U-B-G Reanimator	John Nacco	2-1	Steven Borakove	1-2	Kai Bengston	0-2																								
Marco Ordoñez	Izzet Delver	WBASnowman	2-1	Chris Chauvet	1-2	Zack Kerkman	1-2	Michael Darcy	0-2	Gregorio Soriente	0-2																				
Eli Billings	U-B-R-G Oops! All Spells	Noah landaira	2-1	Michael Puchkov	1-2	Daphex	0-2	Michael Ide	1-2																						
Ryan Freeburger	Dimir Tempo	Francesco Consonni	2-1	PatrickVincent	0-2	george efelis	1-2	John shea	1-2																						
Stu Somers	Dimir Tempo	Joe Duyos	2-0	Anthony Valentine	0-2	Giovanni Alberty	1-2																								
Matthew Falchetti	Mono-Red Stompy	Zack Kerkman	2-1	RobinH	0-2	Eric Copenhaver	0-2	Matthew Strand	0-2																						
Parth Brahmbhatt	Mono-Red Stompy	matthieu dupuy	0-2	Garrett Sargent	2-1	Matt Orfanello	1-2	Alec Wilson	0-2	Adam Bruce	0-2																				
ERIC MARICH	Mono-Red Eldrazi	Jesse Inman	2-1	josh_versus	0-2	Dalton Metelsky	1-2																								
Michael Hennick	Mono-Red		Bye	Marland Moore	1-2	ZeeSeeKay	1-2	Sean Stone-Ashe	0-2																						
giZmo00100	W-U-B-R-G	Pieter Tubergen	1-2	Evan Heritage	1-2	ClaT	2-0	Casey Geist	0-2	y2fae	1-2																				
Taber	Mono-Green Lands	Jared Lefkowitz	0-2	Kemper Pogue	1-2	Jaime Herzog	2-1	Tyler Carden	1-2	KingSquee	0-2																				
Zachary Maddox	Mono-White	Samuel Ball	2-1	Aaron Smith	1-2	BoshNRoll_Brian	0-2	Will Wu	0-2	goitment	1-2																				
Andrew Sweeney	W-U-B-R-G Sneak and Show	shortfatfriend	2-0	AmiH1	0-2	paul lynch	1-2	Brady Munroe	1-2																						
Caleb Mahala	Grixis Beseech Storm	varelandrew	1-2	Adam Bruce	2-1	Blaise Koehler	0-2	stonebone69	1-2																						
pmelies	Mono-Red Stompy	DJSeco	2-1	Peter Gustafson	1-2	UrPalAndrew	1-2	Patrick O'Reilly	1-2																						
Corey Mroz	Rakdos	Caleb Devany	1-2	shaun kocher	2-0	James Pogue	0-2	Evan Johnson	1-2																						
Weehee17	W-U-B-G Cephalid Breakfast	Avi Lessure	0-2	Treebeard3	1-2	Casey Geist	0-2	ClaT	2-0	HarlequinZERO	0-2																				
chrisdew4	Simic Omni-Tell	Eric Ratkowski	0-2	Oblivion462	2-0	Scott Miller	0-2	Colton Sandford	0-2																						
Andrew Seiglie	Dimir Tempo	Kai Bengston	0-2	Jonathan Sakoi	0-2	James Robertson	2-0	Colin Logan	0-2																						
Christopher Brill	Dimir	Tyler Nehlig	2-0	Jason Smith	0-2	gbabcock13	1-2																								
Zachary Thompson	Azorius Stiflenought	Rlemay	2-1	Chad Uzzell	1-2	Matt Gausebeck	0-2																								
Chase Hoppe	W-U-B-G Reanimator	Ruochong Song	1-2	Brandk	2-0	Stephen Dupal	0-2	Josh_8finity	0-2																						
eddierichter	Rakdos Painter	Jason Reid	1-2	Sullivan Brophy	2-0	john slater	1-2	John Slimak	0-2	CavernOnHuman	1-2																				
Gabriel Sorci	W-U-B-G Reanimator	shaun kocher	2-0	Jeff Jao	1-2	toughgoose	0-2	Andrew Frank	1-2																						
AleS61	W-U-B-G Cephalid Breakfast	Jonathan Sakoi	2-0	Connery Knox	1-2	Jean-Philippe Goyet	0-2	Smallss	0-2	Zach Kelly	1-2																				
Christopher Walton	Orzhov	NRaupp	2-1	Tom Nelson	1-2	B Seftelus	0-2	Mark Turner	1-2																						
Edward Whiteside	Jeskai Control	LongSammy	2-1	Tad Gibson	0-2	Colin Wu	0-2	Patrick Cunningham	1-2	Jacob Edwards	1-2																				
Corey Williams	Izzet Tempo	Ross Berkowitz	1-2	Romario Neto	2-1	loitment	0-2	Daniel FitzGibbons	1-2	Ryan Ascott	0-2																				
James Espinosa-mazuca	Mono-Red Stompy	BoshNRoll_Brian	1-2	Zack Kerkman	0-2	Cspace1	1-2	ciscokid42	1-2	Jacob Bauer	2-0	Ryan DeMarco	0-2																		
Suffers	Simic Beanstalk	rozzerobc	2-0	P0stalweight	1-2	Daniel Starr	0-2	TheLegend27	1-2	Yosef Harari	0-2																				
Sean Mahoney	Golgari Depths	legacygamingkc	1-2	Fangshuo Cao	0-2	hunterdeno1	2-0	hebertmike	0-2	Wyatt Gibson	0-2																				
Kenneth Frye	Mono-Blue Painter	Arjun Talpallikar	0-2	Andrew Beldin	0-2	RedTheReckless	2-1	Tommy Wray	0-2	Sean Swain	0-2																				
Reprintdarkritual	Colorless Mystic Forge Combo	THEOGRE	2-0	westley stiffler	1-2	hrwk	0-2	Ggeneras	1-2																						
Grey Kittrell	Rakdos Painter (Jegantha)	Sasquatch1313	1-2	Troy Warrington	1-2	bladee	2-1	morsaa	0-2																						
Jonathan Reynolds	Colorless Mystic Forge Combo	Robert Gildea	2-1	legacygamingkc	1-2	Daniel Skutt	1-2	nivax	0-2	Mark Nugent	1-2																				
Matthew Mowry	W-U-B-G Reanimator	Warren Cocke	1-2	OliverSovol	2-1	KevinNam	0-2	Nandan Chebrolu	0-2																						
Taylor Abbott	Rakdos Stompy	Lauren Kelly	2-0	Will Hargett	0-2	Ben Wernberg	0-2	Sam Higgins	1-2																						
Jaime Herzog	Dimir	Hank Zhong	0-2	B Seftelus	1-2	Taber	1-2	David Adelman	2-0	Chris Schiber	1-2																				
Mason Bellamy	Mono-Red	Dale Hall	1-2	Tim Wynne	2-1	gjumes	1-2	Mario Martinez	0-2																						
Tyler Sykes	Dimir Tempo	Zach Stamper	0-2	RizhengSun	0-2	Reno07	1-2	Unemployment	2-1	cid9090	1-2																				
Brandoncollins1	Sultai Beanstalk	Dominick Paolercio	2-0	Benjamin Hartman	0-2	Lucas Wade	1-2	Andrew Hampton	1-2																						
Jonathan Santos	W-U-B-R-G Reanimator	Stephen Green	1-2	Blaise Koehler	1-2	Connor McMillen	2-0	Rlemay	0-2	MNeu	0-2																				
Alex Sargent	Mono-Red Eldrazi	James Schlott	1-2	Brenton Erman	2-0	Zac Clark	1-2	bradg222	1-2	highseraph88	0-2	Keith Atkinson	1-2																		
Billy S	W-U-B-G Affinity	Jackson Beeler	2-0	Rachel Feingersh	0-2	Jesse Inman	0-2	codibus	0-2	Ian Russell	1-2	Ian Drake	0-2																		
Michael Grafton	Azorius	Adam Orwig	2-0	Jeremy Cairl	0-2	Jonathan Savarese	0-2	logan margaritis	0-2																						
IllS	Izzet Delver	Zack Chatel	1-2	Harrison Masta	2-1	Ameth123	1-2	seanhettich	1-2																						
OfficerZero	Mono-Red Stompy	impico	0-2	jonathanK1	2-1	DarthSyhr	0-2	Ethan Wallace	0-2	tullygarberg	0-2	Lauren Kelly	0-2																		
Sullivan Brophy	W-U-B-G Reanimator	hrwk	1-2	eddierichter	0-2	Edward Dorman	2-0	Velgrim	1-2																						
David Marino	Mono-White Mystic Forge Combo	Harlan Broughton	0-2	Rlemay	1-2	Robin Mannas	2-1	Peter Graf	1-2																						
jonathanK1	Mono-Black Necrodominance Combo	Zachary McAdoo	1-2	OfficerZero	1-2	Rocky Harris	2-1	Brad Palmerio	1-2	Seamus Malley	0-2																				
calimaz00	Mono-White Mystic Forge Combo	Chris Chauvet	0-2	cory deroos	1-2	rob scannevin	2-0	Dale Allen	0-2																						
Iman Motamed	Azorius Stiflenought	Isaac Sherman	0-2	Samuel Ball	2-0	Leland Machen	1-2	Vachonpe	1-2																						
Aaron Mindt	Bant Nadu Midrange Combo	Will Wu	1-2	indomitable	2-1	Treebeard3	0-2	Amaru	1-2																						
sky5972	Dimir Tempo	Shaun Sunkara	2-1	Veloxmortis	0-2	Stevesabia	1-2	Jarvis Yu	0-2																						
Ian Klein	Esper Control	UBdentist	0-2	Patrick Cunningham	0-2	Mark Stephens	2-0	Dan Miller	0-2	Nick Garbers	0-2																				
Chris Schmitt	Mono-White Mystic Forge Combo		Bye	SamKmiec	0-2	Scott Waldron	0-2	Luke Tooker	1-2	Andrew Mathes	1-2	Rocky Harris	0-2																		
rmarmulstein	W-U-B-G	Connor McMillen	2-0	Michael Hemman	0-2	arlin bonfiglio	1-2	Jack Yudt	0-2	phil205	0-2																				
Skyler	W-U-B-G Cephalid Breakfast	Chad Phillip Hewitt	1-2	CoolMatt	0-2	Velgrim	0-2	Connor McMillen	2-0	DankR1tual	0-2																				
DeMario	Mono-Red	Camron Jolley	1-2	Scott Bowe	0-2	SteB33	2-0																								
James Robertson	Mono-Blue Storm	Alex Fiergang	1-2	dukevitro	0-2	Andrew Seiglie	0-2	Gerkenjv	2-1	Michael Wood	0-2	Kevin Jones	0-2																		
hunterdeno1	Mono-Blue Tempo	Brennan Creasap	0-2	Nick Garbers	1-2	Sean Mahoney	0-2	Rocky Harris	2-0	shortfatfriend	1-2																				
galvinp	W-U-B-G Cephalid Breakfast	OliverSovol	2-1	AHNY	0-2	Jamie Davis	1-2	Kevin Tilley	0-2	MoB	1-2																				
Ezra Christensen	Mono-Red Stompy	AlexanderGrosshans	0-2	JPDERY	2-1	Brian Sheets	1-2	TimBartlett	0-2																						
Jeffrey Hickle	Mono-Red Eldrazi	Taylor Herfindahl	1-2	remi bouchard	0-2	Ryan Ascott	0-2	Derek Gallacher	2-0	Evran Aksoy	0-2																				
lelandbliss	Mono-White Mystic Forge Combo	Brad Palmerio	0-2	TayR9	1-2	highseraph88	2-1	LandisA	0-2	Adam Orwig	0-2																				
Alex Barnett	W-U-B-G Cradle Control	Eric Copenhaver	1-2	stefanHoldsPriority	2-1	Kevin King	1-2	Michael Sofia	1-2																						
malarblackops	Bant Ad Nauseam Tendrils	TJ Raymore	0-2	Joe Leone	2-0	Draygen	0-2	John Grudzina	0-2																						
Juanmanuel Angulo	Mardu	Tim Currence	0-2	Will Murray	2-1	Kendal Frame	0-2	Caleb Devany	0-2																						
NikMcGuiggan	Esper Stoneblade	Sean Swain	2-0	daburton84	0-2	Dan Nelson	0-2	Hudson Watkins	0-1	MATTHEW DICKERSON	0-2																				
PeytonStory	Colorless Mystic Forge Combo	Harry Hackett	0-2	jmatela	1-2	joseph melville	0-2	rob scannevin	2-0	Marcus Davanzati	0-2																				
joseph melville	Colorless Mystic Forge Combo	Nathan Bingham	1-2	newnoobontheblock	0-2	PeytonStory	2-0	Jason Morency	1-2	Tim Wynne	1-2	Jackson Beeler	0-2																		
Shimmergloom	W-U-B-G Beanstalk	Jarvis Yu	0-2	AshleyLovesPJs	1-2	Josh_8finity	0-2	Dom Murgo	2-1	TimWilder	0-2																				
Caleb Bell	Jeskai Control	Justin Barkey	0-2	Zac Clark	0-2	Chris Doherty	2-0	David McCune	0-2	Cody Ellinger	0-2																				
Nicholas Layton	Dimir Tempo	ghostx02	0-2	Santiago Villanueva	2-0	cory deroos	1-2	Andrew Yu	1-2	Sean Meath	1-2																				
