Player	Archetype	Round 1		Round 2		Round 3		Round 4		Round 5		Round 6		Round 7		Round 8		Round 9		Round 10		Round 11		Round 12		Round 13		Round 14		Round 15		Round 16		Round 17	
FabM18	Stoneblade	Upredaturi	1-2	Paul Ridoux	2-1	MicZ	1-2	CBrowne	0-2	Anto	2-1	Frederik De Keyzer	2-0	SilC3	0-2	arj03	2-1																		
Fantaman95	Show and Tell	Lars Broekhof	1-2	Carolinge	2-1	Camberleaf	0-2	AkaComeback	2-0	Leonardo Valerio	2-0	Polvivaara	2-0	LeoLed94	1-2																				
GhostWhisper	Jeskai	Simone Di Francesco	2-1	ericdark7	0-2	Léo Thiémard	1-2	Anh Duc Tran	2-1	Louis Guichard	0-2	ToxicKong	0-2	Stu9090	2-0	AkaComeback	2-0																		
MisterPera	Cephalid Breakfast	Jaceprodigy91vb	0-2	Tassoraptus	1-2	Paul Ridoux	2-0	G14N	2-0	Kasper Lovin	2-1	Matteo Brusaferri	1-2	Spelljack87	2-1	Omyros	0-2																		
RaZ1	Lands	Carlo Alberto Scullin	1-2	GrindNick	1-1	TizianoDeglinnocenti	2-1	mistarille_dawn	2-0	Miguel Baldwin	2-1	IacC2	1-1	ericdark7	1-1	Doelle98	0-2																		
Zebass	Death & Taxes	Rcamargo	1-2	FraF29	1-2	mushroomHunter1990	2-1	CatGuy	2-1	Schmerg	0-2	vitcech	0-2	Matteoliperez	2-0	Michele Gherardi ⭕️	2-0																		
Yosh1o	Decklist	Korbinian John	1-2	Darksch81	1-2	Xene1201	2-1	RobB58	0-2	Jocky	2-1	MartinP	2-1	shaden	2-1	Francis Cowper	1-2																		
Hendrik Ritter	Dragon Stompy	E2	1-2	Luca Stasi	2-1	MatS131	1-2	MrAnderson87	1-2	Baphomet666	2-0	RogR3	1-2	TilP	2-1	AlexTwins	2-1																		
AndiB	Dimir Tempo	Roberto Pezzuto	2-1	Lorenzo Marinuzzi	1-2	JakobHeidecker	0-2	Peter White	2-0	LeoR17	1-2	Stefano Pezzella	2-0	Simone Coppola	2-0	AndR64	0-2																		
piotrael	UR Aggro	MatS131	1-2	Patch095	0-2	Omerta	0-2	DominikL	2-0	GiulioFerrari	2-0	AleC55	0-2	Blittri	2-0	marinthe3rd	2-0																		
Fabio Delli Compagni	Bant Control	John Burns	0-2	David Peretti	1-2	AntD52	2-1	SambaD	2-1	Mike Hadley	2-0	Patrick Pouwels	2-0	AleG114	1-2	Jose Maria Bermudo Mera	0-2																		
Anton Karlinski	Mystic Forge	Frederikgiuliani	1-2	Frank Roth	1-2	Davide Lovazzani	1-2	nina19tda	2-1	CharlesN	2-0	TilP	2-0	ClaudioGiordani	0-2	RicF13	2-0																		
Köksal Motor	Dragon Stompy	AndB122	1-2	RobertFitzB	2-1	Francosta	0-2	LauraM	2-0	Roberto Maria Bia	1-2	damiano buttarelli	2-1	ClaT	1-2	shaden	2-1																		
Nicodemo Sasso	Show and Tell	RobS76	2-0	Ronga94	0-2	vitcech	0-2	Michelle Olsen	1-2	Christoph Müller	2-1	Danger47	2-1	Styrbjørn Andersen	1-2	Leoleo	2-0																		
Norgot	Storm	Marc van der Burg	2-1	WinterN	1-2	TAMAS REPA	2-0	shaden	1-2	_psychatog	1-2	MicF49	2-0	Vegetaxx	0-2	Florian Jost	2-0																		
sylwesterstruzyna	Other	Don Mars	0-2	Cacciavento	1-2	Alan Casanova	0-2	Andrea Gavi	2-1	Alex Rea	2-1	Gunnar Már Óttarsson	2-1	vitcech	2-0	t1drs	1-2																		
Salvatore Piccirillo	UR Aggro	Daniel Peretz	0-2	AleC55	1-2	Churuz	1-2	Markus Stadler	2-0	Michele Sinigoi	0-2	Sebaf	2-1	Danger47	2-1	RottenSkull	2-0																		
Yawgmoths	Show and Tell	Sven van Nes	1-2	LorP19	0-2	Grigor Krstevski	2-0	Vlavialle	1-2	Artsipappa	2-1	ArmL	2-0	Morten Hansen	1-2	Daniel Rehmann	2-1																		
Ryan Allsop	Mono-Blue	Wannatog1	2-0	AleS133	1-2	AlexTwins	1-2	adriankarlin	1-2	LouisLafontdeSentenac	2-0	Dennis Aufermann	1-2	dindon	2-1	DevA2	2-0																		
LALLO23	Cephalid Breakfast	Andrea Castelluzzo	0-2	Cri7	2-1	rimalwalle	2-0	Matys007	0-2	Escreecho	0-2	Bernd Zeitler	2-1	Pietro Francesco Ianniello	0-2	Jocky	2-1																		
Gatsu287	UR Aggro	Jocelyn Allard	0-2	Nicolò Dushan Saponaro	1-2	Geps39	0-2	Lionco	2-1	G14N	2-0	FraF30	2-0	Netikprime	0-2	LeoR17	2-0																		
Goose83	Eldrazi Aggro	Ghaargrond	0-2	fabien gauthier	2-0	Josb38	0-2	AleC141	1-2	MicheleTurri	2-0	Blittri	2-1	Giacomo94	1-2	SimoneCabai	2-0																		
Enrico Giovanetti	Burn	RomK8	0-2	Goldrot	1-2	Why5oSerious	0-2	Alex Rea	0-2	Menego93	2-1	PaoM8	2-1	Leonardo Valerio	2-1	Jose Alejandro Balado Bradarich	2-0																		
Jan SchmidtBA	Decklist	Lukas König	0-2	Marc van der Burg	2-0	GP1	2-0	StephanH	1-2	E2	0-2	JuaP15	2-1	Tassoraptus	2-0																				
SteM85	UR Aggro	DanielTochacek	1-2	Giulio Pasqui	1-2	Vytenis Sapagovas	0-2	Nicola Guidi	2-0	AndreaGarofalo	2-1	ThoC27	2-0	Churuz	2-0																				
Daniele Scafetta	UWx Control	DominikL	2-0	Jürgen Illmeyer	1-1	Bona88	0-2	andreapelacchi	2-1	Paul Reusink	2-0	Placido Amicone	1-1	Simone_Gasparri	1-2	Top8maybe	0-2																		
IacC2	Decklist	JacM72	1-2	ArmL	2-1	Julien Daniel-Moliner	2-1	Eike Bettelhäuser	1-1	Yat Ka Leung	2-1	RaZ1	1-1	Gareth Whitham	1-2																				
Paul Reusink	Lands	Hans Jacob Goddik	2-1	max123ila	2-1	Ronga94	1-1	Stefan Gussenhoven	0-2	Daniele Scafetta	0-2	NicM104	1-2	MarkAurelA	2-1	RobertFitzB	0-0																		
RobertFitzB	Doomsday	EMILE98	1-2	Köksal Motor	1-2	damianostorti	2-0	Marco Dogana	2-1	Alban Bodurri	0-2	Aleksandr Kartyshov	1-1	Bodhi	2-1	Paul Reusink	0-0																		
Alexander Beiersdorfer	Golgari	ganesh	2-0	empiricism	2-0	PabO3	0-2	Malte Hartmann	2-1	GyaraMos6812	1-1	Alexander Kohles	1-2																						
Jose Alascio	Dimir	JoaoASoveral	2-0	GioB7	2-1	Thijs Witteman	2-1	Jonas Schernberger	0-2	ksm19	1-1	Ilya Shcherbakov	1-2	Jürgen Illmeyer	1-2																				
MadMind88	Dimir Tempo		Bye	Bona88	1-1	Rofellos037	2-1	NicoLan82	2-1	Stefan Gussenhoven	0-2	Filip Stroch	0-2																						
Bona88	Reanimator		Bye	MadMind88	1-1	Daniele Scafetta	2-0	Enrico Gobetti	0-2	Nighthawk87	2-0	PieV6	1-2																						
Arvid Strauß	UWx Control	Adrian Rivas	0-2	JoseRamirez	2-0	John Burns	2-1	iluvatarr	2-1	Menomens	1-2	MaciejKaras	0-2	Gabriele Mancino	1-1	Richard Sonnet	0-2																		
Symon189	Lands	MTGAmosik14	2-0	ClaudioGiordani	2-0	Dod2gaia	0-2	AlexTwins	2-0	Ferrarix	0-2	iluvatarr	0-2	Tomas_Vlcek	1-1																				
max123ila	Decklist	Hanlin X	2-1	Paul Reusink	1-2	MatB169	1-1	Iun	2-1	Alexander Kohles	1-2	fabien gauthier	2-0	Thomas Crepaldi	0-2	AvishaiElma	1-2																		
Gelosan	Esper Aggro	Florian_Sonderegger	2-1	AlessioBoem	1-0	Dauthi_Dauthi	0-2	Albert Vila Boix	1-1	Martin Thurmann	2-0	JonM68	0-2																						
TobiasD	Storm	JosM139	2-1	Philipp Wodenitscharow	0-2	MaciejKaras	2-0	Riccardo Scartaghiande	0-2	FraF30	2-1	Jakob Schönfelder	0-2	Auripower	0-2	GeoDade	1-1																		
Antonio Di Meglio	Grixis Control	Placido Amicone	2-1	GiovanniDemaio	0-2	SebC23	0-2	fabien gauthier	0-0	Jekko	2-0	Nighthawk87	1-0	Jaceprodigy91vb	0-2																				
ksm19	Bant Control	Peter Hamm	2-1	Mikolaj Machowski	2-1	Gobbos4Daze	2-0	Rodmanbcn	1-2	Jose Alascio	1-1	Jan Kiss	1-2																						
grudygo	Decklist	Jørgen Sørli	2-0	Kevinknez	2-1	Stucanojohn	0-2	Emanuele Marcozzi	1-2	Immanuel Gerschenson	0-2	ClaudioGiordani	0-2	Mihawk94	1-1	Frederik De Keyzer	2-0																		
mike87	Mystic Forge	Carmine Molinario	1-1	Tjenemit	2-1	Alban Genest	0-2	Rofellos037	0-1	andreapelacchi	2-0	Carl Meinung	2-0	Placido Amicone	1-2	NicM104	0-2																		
MicZ	UR Aggro	Enrico Donisi	0-2	Menego93	2-0	FabM18	2-1	Carl Meinung	1-1	Eike Bettelhäuser	2-0	Francesco Ruvolo	1-2																						
Marek Fapšo	Bant Control	Widepw	1-1	NicoLan82	0-2	Tjenemit	2-0	B1tterbl0ss0m	2-0	Jürgen Illmeyer	0-2	ValV5	0-2	parazyd	2-1	Gabriele Mancino	1-2																		
Hans Jacob Goddik	Dimir Tempo	Paul Reusink	1-2	AleC142	1-1	TommyBoy04	2-0	Bodhi	2-0	Albert Vila Boix	2-1	GyaraMos6812	0-2	mapet	0-2	MichalB	0-2																		
B1tterbl0ss0m	BUG Control	Jacob Milchman	1-1	Timo Bertram	1-2	CinE1	2-0	Marek Fapšo	0-2	AleC142	2-0	Miguel Baldwin	2-0																						
Tomas_Vlcek	Decklist	wiky	2-1	Lukas König	1-2	Zischi	1-2	kriptony	2-1	joujouwatermelon	1-2	Mene	2-0	Symon189	1-1																				
Jean-Philippe Lacour	Esper Aggro	MrAnderson87	1-2	David Lambregs	1-2	Timon Barlag	0-2	Gian Andrea Faina	2-1	AndreaGiaveri	1-1	Giulio Tommaso Gomitoni	2-0	Dibellatiaguinho	2-0	Martin Thurmann	0-2																		
Mihawk94	Death & Taxes	MatZ14	0-2	AntD52	2-1	DevA2	0-2	Pavel Semenov	0-2	ilMaia	2-1	SilC3	1-2	grudygo	1-1	Matteoliperez	2-0																		
GeoDade	Dimir	Stephane Roumanille	1-2	Oscar Christensen	0-2	Riccardo Biava	1-2	Paperinik	0-2	MichaelB5	2-0	Baphomet666	2-1	Florfile	2-1	TobiasD	1-1																		
andreapelacchi	Dragon Stompy	Blaze Falsetti	0-2	Baphomet666	2-1	Thomas Crepaldi	1-1	Daniele Scafetta	1-2	mike87	0-2	Bodhi	0-2	Bjorn Keulemans	2-1	MarkAurelA	2-1																		
parazyd	Decklist	dbellanger	1-2	Zischi	1-2	MarV57	1-2	jztolvan	2-1	Comix84	1-1	Goldrot	2-0	Marek Fapšo	1-2	AndreaGiaveri	2-1																		
AleB148	Izzet	jermolestre63	1-2	Yerbaa	0-2	Elad Stettner	0-2	Peter Hamm	2-0	Matteoliperez	1-2	Zep87	0-0	Goldrot	2-1	Aleksandr Kartyshov	2-1																		
Luca Masseroni	Oops, All Spells!	OlivierKapteyn	2-1	AleB149	2-1	adrianoalari	2-0	Clément Rieutort	1-2	Niklas Holtmann	0-2	Luca Ferrari	0-2																						
Maciej Mikłas	Decklist	Thijs Witteman	0-2	Mrshok	2-1	EnrG8	2-0	Romain CORGNOLO	2-1	Pingu24	0-2	Jordy Nieuw	0-2																						
Hutterer	Storm	mushroomHunter1990	2-0	sofloni	2-1	Francesco Gregori	1-2	Kamil Strachoň	2-1	Dario Moreno	0-2	Julien Medici	0-2																						
E2	Death & Taxes	Hendrik Ritter	2-1	FraD31	2-1	Cena	0-2	Fusbri	1-2	Jan SchmidtBA	2-0	Egor Titov	0-2																						
Laurent GADCHAUX	UR Aggro		Bye	Jorge Chica	2-1	Rodrigo Togores	1-2	Jin Liu	1-2	FluGruger	2-1	Riccardo Biava	0-2	Jordi Nevot	0-2																				
Escreecho	Dragon Stompy	Gabriele Mancino	2-1	Piki333	1-2	Taneli Ridell	2-1	Bravo Gabri	0-2	LALLO23	2-0	Pun1sher	0-2																						
Nicholas Girardi	Show and Tell	Rabstallion	2-1	EriK34	2-0	Jack Doyle	2-1	Jhon Lionetti	1-2	PaoP6	1-2	Marco Samatei	1-2																						
Tobi Andersson-Wipf	Izzet		Bye	Leonardo Valerio	2-0	Michelino	2-0	Ibai Lihoreau	0-2	andrea riva	0-2	BadgerBro	0-2																						
Jean-Baptiste Gagnepain	Initiative Stompy	VinM16	2-1	RobB58	2-0	Clément Rieutort	0-2	Vendilion1984	2-1	Omyros	1-2																								
Rominou77	Eldrazi Aggro	Nitad	2-1	Stucanojohn	0-2	Jakob Schönfelder	1-2	Daniele Bressan	2-1	StephanK	2-1	FedT1	0-2	Iun	0-2																				
David Szatkowski	Storm	DavS98	2-0	Bruno Rohden	2-0	Philipp Vogel	2-0	Eduardo Ancini	1-2	Erik Bond	1-2	AleC141	0-2																						
Gimmic91	Others	Johan Larsson	2-0	Michael Morris	2-1	AleS133	2-1	Yoniariel	1-2	BoshNRoll_Brian	0-2	Claire Townley	0-2																						
Juuso Harju	UR Aggro		Bye	Jack Doyle	1-2	MrAnderson87	2-1	jbfmtg	1-2	Ekkai	2-1	MarcoFermani	1-2																						
Piiinooo	Show and Tell	Mrsky	2-0	Sven Bloes	2-1	Federico_Bonade	1-2	Ander Elosegi	2-1	Stanisz	1-2	Daniel Peretz	1-2	UliGio	0-2																				
PeachBulls	UWx Control	Samuel Mistygatz	2-1	tobyb	1-2	Tommy Wray	2-1	MamaNick	2-1	Enrico Donisi	0-2	LeoA7	1-2																						
Michelle Olsen	Mystic Forge	HenrikH	2-0	Alessio Fedi	0-2	Wario	0-2	Nicodemo Sasso	2-1	GiaF11	2-1	Philipp Roushani	0-2																						
Simone Coppola	Dimir Tempo	Josh Fry	2-0	PhilippA	2-1	Robert Möttingdörfer	0-2	Greiman	0-2	EmaA1	1-2	Legendents	2-1	AndiB	0-2																				
superberto92	Bant Control		Bye	Palpatine_66	2-1	DenisCerny	0-2	Parco	2-0	Syota Nakano	1-2	mopanda	0-2	Mrshok	0-2																				
Leoleo	Decklist		Bye	Josb38	2-0	FraF30	2-1	Timo Zeyer	1-2	Bartosz Kryda	0-2	kathor	1-2	Jair Dominguez	0-2	Nicodemo Sasso	0-2																		
CorvoScuro92	Dimir Tempo	Nicofrax	2-0	Joakim Villa Aarseth	2-1	Emanuele Marcozzi	2-1	Riccardo Bragato	0-2	adrianoalari	1-2	Bravo Gabri	0-2																						
SpookyJack	Dimir Tempo	NicV22	2-1	Kathal09	1-2	Claudio Rossi	1-2	AlessioBumbea	2-1	Salim ZAOUIA	2-1	Michelino	0-2																						
Emanuele Marcozzi	Dimir Tempo		Bye	Styrbjørn Andersen	2-1	CorvoScuro92	1-2	grudygo	2-1	GabR20	1-2	Patch095	1-2																						
FraD31	Oops, All Spells!	RoryParker	2-1	E2	1-2	Peter Gärtner	2-1	Daniel Peretz	2-1	Simon Ritter	0-2	Andrew Smith	1-2																						
Igor Panigada	Dimir Tempo	Ted Bratsberg	0-2	ilia	2-0	Azpeitia	0-2	FlaG2	2-1	Jeroen Pacolet	2-1	Alessandro Casamenti 	1-2																						
YANN BELMER	Dimir	Dibellatiaguinho	2-0	LorenzoCer	0-2	Jordi Breitkopf	2-1	Tom De Decker	2-1	MartinoB	1-2	naila	0-2																						
Nikolay Ivanov	Cloudpost Ramp	Geps39	2-1	Alban Bodurri	2-1	Michele Gherardi ⭕️	2-1	GianRampa	1-2	AngelCrazy	1-2	Spencer Warburton	1-2																						
Michele Gherardi ⭕️	Decklist		Bye	Wouter Segaar	2-1	Nikolay Ivanov	1-2	BadBoros	0-2	MamaNick	2-0	Preslav Krastev	1-2	GottliebRisch	0-2	Zebass	0-2																		
michele delpiazzo	Dimir Tempo	BoM	1-2	Vytenis Sapagovas	2-1	AriFaggin	2-1	GiovanniDemaio	1-2	MM17	2-1	AndB122	1-2	LorG18	0-2																				
marinthe3rd	Reanimator	gggodgiven	2-0	krustyqt	2-0	AngusMTG	1-2	Mike Syrylo	2-1	Korbinian John	0-2	Tommy Wray	1-2	Nicolò Dushan Saponaro	1-2	piotrael	0-2																		
MatteoAngelini	Izzet	MatB169	2-0	Stanisz	1-2	Artsipappa	2-0	LeoLed94	1-2	SilC3	2-1	jermolestre63	0-2																						
makankosappo	Cradle Control	Egor Titov	2-0	Florian Marx	2-0	IvaA6	1-2	AleC142	2-0	Cermak	0-2	Iacopo Pineschi	0-2	Bart_R	1-2	Cip86	0-2																		
Lars Broekhof	UWx Control	Fantaman95	2-1	DenisCerny	1-2	Bruno Rohden	2-1	Luca Ferrari	2-1	Angelobrc	0-2	ninoderyckere	0-2																						
MatteoTerribili	Others	Mark van Beurden	2-1	JuanElisoSoto	2-1	Niccolo Bampi	2-0	Riccardo Cicerone	0-2	Jens Platz 🔥⛺️	1-2	Viktor Haga	0-2	DanielHee86	1-2	Tixelli	0-2																		
Sebastian Woschitz	Dredge	Paul Ridoux	2-0	Karnesis93	0-2	Sven Schmidt	2-0	RobS76	2-0	Il_Divino_Menca	1-2	RocL3	1-2																						
Lucca LiPuma	Cloudpost Ramp	RomuloC	2-0	Francesco Martinelli	2-0	Philipp Wodenitscharow	2-1	CorvOscuro	0-2	Hanlin X	1-2	EmanueleMarcotti	1-2																						
MatS131	Stiflenought	piotrael	2-1	Gobbos4Daze	0-2	Hendrik Ritter	2-1	Francis Cowper	0-2	AlessioBoem	2-1	AleI9	1-2																						
AleB149	W-U-B-G	Valerio76	2-0	Luca Masseroni	1-2	Cristiano Ghio Ceni	2-0	MartinoB	1-2	RicM64	2-0	LucaMassimoRainieri	0-2																						
Yannick Jeths	Eldrazi Aggro	Yoniariel	1-2	MatteoM2	2-0	Claire Townley	1-2	Smilzo95	0-2	Fox82	2-0	krustyqt	2-0	Daniele Bressan	0-2																				
Schmerg	Storm	Why5oSerious	2-0	GiuC11	1-2	Jose Alejandro Balado Bradarich	1-2	Jocky	2-0	Zebass	2-0	Francis Cowper	1-2																						
BadBoros	Mystic Forge	Captain D	0-2	Valerio76	2-1	Michael Morris	2-0	Michele Gherardi ⭕️	2-0	TristanoM	1-2	Fynn Karstens	1-2	Bunki1030	1-2																				
vitcech	Decklist	AleC141	0-2	gabbroilfabbro	2-1	Nicodemo Sasso	2-0	gggodgiven	0-2	MaciejKaras	0-2	Zebass	2-0	sylwesterstruzyna	0-2																				
Gianluca Rodriquez	Cloudpost Ramp	SafronoV_V	0-2	Geps39	2-1	Nicolò Dushan Saponaro	1-2	Matcheless89	2-0	Legendents	2-1	Redouane Bouarar	1-2																						
Jeroen Pacolet	UR Aggro	Darksch81	2-0	RogR3	2-0	DanielTochacek	0-2	Wouter Segaar	1-2	Igor Panigada	1-2	Samman01	0-2	Philip Dumas	2-1	FraR32	0-2																		
Josku214	Cloudpost Ramp	mfidzinski	0-2	Peter_Klein	2-1	Dafne17	0-2	Firdeus93	2-0	Giacomo94	2-0	Alessandro Costa	0-2																						
SamClaeys	Dimir Tempo	GyaraMos6812	1-2	Jonthebeard	2-1	Adrian Kacperczyk-Perdyan	2-0	Ferrarix	1-2	William Kock Elfo	2-0	Moris Leoni	0-2																						
Ergazpo	Show and Tell	Ausar97	2-1	CarB51	0-2	Tringalimarcello	0-2	empiricism	2-1	SteF38	2-1	EliZ2	0-2																						
Jose Alejandro Balado Bradarich	Mono-Red	GiuseppeAbbate	2-0	NicZ8	1-2	Schmerg	2-1	Alexander Ruckriegel	2-0	AngusMTG	0-2	JacM72	1-2	danielohz	1-2	Enrico Giovanetti	0-2																		
Churuz	Cradle Control	LordRiku	0-2	EnrG8	0-2	Salvatore Piccirillo	2-1	Francesco Martinelli	2-1	fedetett	2-1	Tim Matzke	1-2	SteM85	0-2	GabC39	0-2																		
MrAnderson87	Mystic Forge	Jean-Philippe Lacour	2-1	AngusMTG	1-2	Juuso Harju	1-2	Hendrik Ritter	2-1	JuaP15	2-1	Taneli Ridell	1-2																						
dbellanger	U-B-R-G	parazyd	2-1	Ilya Shcherbakov	0-2	Emil von Bargen	2-0	EthanDaniely	2-1	MatteoBraghiroli	1-2	DanielTochacek	1-2	ChrC34	0-2	justjasper	0-2																		
Lorenzo Ciaffaroni	UR Aggro	Ibai Lihoreau	1-2	Daniele Bressan	2-1	Anh Duc Tran	2-0	VinM16	0-2	MicF49	2-0	SafronoV_V	0-2																						
shaden	Others	AleM54	2-1	Alexander_Bracks	2-1	tobyb	0-2	Norgot	2-1	paolohitz93	1-2	Salvatore Meli	0-2	Yosh1o	1-2	Köksal Motor	1-2																		
arj03	Storm	Stucanojohn	1-2	KevinKahrer	1-2	Peter Lobotka	1-2	MatM149	2-0	LudwikPrezes	2-0	Parco	2-0	Tom De Decker	1-2	FabM18	1-2																		
Joakim Villa Aarseth	Decklist	LudwikPrezes	2-0	CorvoScuro92	1-2	JuaM25	2-1	George Winfield	0-2	IsmG2	2-0	Wouter Segaar	0-2																						
Noah Mickel	UR Aggro	ArmorCrow	2-1	Verbstiltzkin	2-0	SebastianF	0-2	fedetett	2-1	LuRoX	0-2	Kamil Strachoň	1-2																						
Tassoraptus	Dimir Tempo	PaoM8	0-2	MisterPera	2-1	Ricos92	2-0	MarcoFermani	1-2	EthanDaniely	2-0	OlivierKapteyn	0-2	Jan SchmidtBA	0-2	BoM	0-2																		
Matys007	Bant Control	jbfmtg	0-2	CharlesN	2-1	Robin Michaelsen	2-1	LALLO23	2-0	Claudio Rossi	0-2	Jandrazi	1-2																						
Pitc	Dimir Tempo	MatM149	2-0	MarB171	2-0	Gareth Whitham	0-2	Andrew Arconti	0-2	mopanda	1-2	Leonardo Valerio	2-1	Matteo Riva	0-2																				
elrooto	Others	Bernd Zeitler	2-1	Nicolas Honnorat	0-2	Nightingale1909	2-0	Parker Southwick	0-2	sofloni	1-2	Renzo Verkooren	2-1	Lacto	1-2																				
Spelljack87	Storm	EliZ2	1-2	Paulbern	2-0	Rolandas Sapagovas	2-1	Kheldarion	0-2	Parco	2-0	Gobbos4Daze	1-2	MisterPera	1-2	RicD19	0-2																		
AleS133	Burn	Nocciolinoll	2-1	Ryan Allsop	2-1	Gimmic91	1-2	Jakob Schönfelder	0-2	M1KY	2-1	Dafne17	1-2																						
RomM4	Dredge	Christopher Passow	2-1	Dod2gaia	0-2	Mikolaj Machowski	0-2	Captain D	1-2	Mrshok	1-2	LucC44	2-0	JonR44	2-0	StephanH	1-2																		
joujouwatermelon	UR Aggro	Gunnar Már Óttarsson	2-1	Richard Jursa	0-2	EliZ2	1-2	DanP76	2-1	Tomas_Vlcek	2-1	AriFaggin	0-2	RogR3	0-2	OscR3	1-2																		
Ekkai	Decklist	Pekka Korpelainen	2-1	Vasil Vasilev (Angry Goblin)	1-2	GioB7	0-2	Francisco Relvas Pires	2-0	Juuso Harju	1-2	MaxC28	0-2	Kalas	2-0																				
Rostislav Matuška	UR Aggro	AngusMTG	0-2	nivax	2-1	Legendents	2-1	Pietro Anselmo Tasselli	1-2	KevinKahrer	1-2	Morten Hansen	1-2	RicM64	0-2	ilMaia	2-0																		
JakobHeidecker	Doomsday	Vasil Vasilev (Angry Goblin)	1-2	FraR32	2-1	AndiB	2-0	Leonardo Valerio	2-0	Matteo_Blasi	1-2	VaeterchenRost	0-2																						
AlexTwins	Eldrazi Aggro	Alberto Pianetta	2-0	Jonas Schernberger	1-2	Ryan Allsop	2-1	Symon189	0-2	Andrew Smith	1-2	Kevin Bailey	1-2	Carolinge	2-0	Hendrik Ritter	1-2																		
Rudokant	Show and Tell	LeoA7	1-2	Preslav Krastev	0-2	Samuel Mistygatz	2-0	John Burns	2-1	Giulio Pasqui	2-1	mfidzinski	0-2																						
RicM64	Mystic Forge	MartinoB	1-2	kingtk3	2-0	Jocelyn Allard	2-1	Angelobrc	1-2	AleB149	0-2	DanielHee86	0-2	Rostislav Matuška	2-0	Peter White	0-2																		
EugV	Mystic Forge	PaoP6	1-2	Rabstallion	2-1	Ben Belmans	1-2	Rolandas Sapagovas	2-1	Vendilion1984	2-0	FraF31	1-2	AleP98	1-2	Wuaschti	0-2																		
Catta52389	Boros Aggro	Richard Jursa	0-2	Beerus Sama	2-0	AndB122	2-0	Jan Kiss	1-2	Frederik De Keyzer	2-0	JuaM25	0-2																						
KeiranR	Cephalid Breakfast	Michael Morris	1-2	Tony Murata	2-1	Gunnar Már Óttarsson	2-1	Egor Titov	0-2	Francosta	2-1	Tadeo	1-2	Martin Lamr	0-2																				
Sebastian Sachse	Artifacts Blue	GP1	1-2	Davide Lovazzani	2-1	andrea riva	1-2	nivax	2-1	Pavel Semenov	2-0	Why5oSerious	0-2																						
Andrew Arconti	Mono-Red	Torrell Burt	2-0	kriptony	2-0	Don Mars	1-2	Pitc	2-0	Humbert Milazzo	1-2	MatZ14	1-2																						
MarV57	Doomsday	Natan7	1-2	Pietro Francesco Ianniello	0-2	parazyd	2-1	Top8maybe	1-2	Valerio76	2-1	Bart_R	1-2	JuaP15	2-1																				
Anreo	UWx Control	RogR3	0-2	Peter White	0-2	Menego93	2-1	The_Thing711	2-0	Morten Hansen	2-1	Coach_Gorlo23	0-2																						
GiaS8	Show and Tell	AFranek	2-1	Matt Girardi	1-2	fifo4567	1-2	danielohz	0-2	Peter_Klein	2-0	SteS87	1-2	RRagoni	2-1	krustyqt	1-2																		
FraF29	Artifacts Blue	Roberto Orciuolo	1-2	Zebass	2-1	MarB171	2-0	Mikolaj Machowski	2-0	Tobias Fischer	0-2	Tringalimarcello	1-2																						
RRagoni	Painter	Auripower	0-2	EmanuelGellermann	2-0	foldy	2-0	Cermak	0-2	gfernandes	0-2	JorgeRico	0-2	GiaS8	1-2	Mark van Beurden	2-0																		
DevA2	Azorius	LucaMassimoRainieri	0-2	MicheleTurri	2-0	Mihawk94	2-0	Léo Thiémard	0-2	Katrin Belohlavek	1-2	Diego Jiménez Tamame	2-0	GiaF11	1-2	Ryan Allsop	0-2																		
Florfile	Cloudpost Ramp	w1nterfell	2-0	Eyalzuck28	0-2	Johan Larsson	2-0	Viktor Haga	0-2	Richard Jursa	0-2	Geps39	1-2	GeoDade	1-2	Andrea Mozzi	2-0																		
Cristiano Ghio Ceni	Artifacts Prison	Immanuel Gerschenson	1-2	Neilo	2-0	AleB149	0-2	Stu9090	2-1	Verbstiltzkin	2-0	noluffy80	0-2																						
AndreaGarofalo	Burn	Tyler Ragels	1-2	Mark van Beurden	2-0	AleP98	0-2	Jordy Nieuw	1-2	SteM85	1-2	RicD19	1-2	EllieC	2-0	djeffetutile	2-0																		
Douglas Penman	Mono Black Combo	FedT1	1-2	Scytaleus	2-1	Frank Roth	2-1	Pingu24	1-2	Jordi Nevot	2-0	Fusbri	1-2																						
Tomizor	Artifacts Prison	SamKmiec	1-2	JakobD	2-0	David Peretti	2-0	Peter van der Ham	2-1	jerko jovic	0-2	spankstar	1-2																						
VinM16	UR Aggro	Jean-Baptiste Gagnepain	1-2	Torrell Burt	2-0	Guillaume Sabatier	2-1	Lorenzo Ciaffaroni	2-0	unstar	0-2	Markus Ekström	0-2																						
foldy	Grixis Control	Firdeus93	2-1	Stefan Gussenhoven	0-2	RRagoni	0-2	Baphomet666	2-1	JakobD	2-1	George Winfield	1-2																						
Guillaume Berclaz	Jeskai	Patch095	2-0	Dario Rabolini	1-2	Christopher Passow	0-2	fedebello98	2-0	mfidzinski	1-2	SimoneCabai	1-2	Emanuele Rossi	0-2	LouisLafontdeSentenac	2-0																		
Tom Law	Lands	Brian_P	2-0	MarB170	0-2	Parker Southwick	1-2	Jørgen Sørli	2-1	Cobi	2-0	EmaA1	0-2																						
